order_date;sku;client_id;order_quantity;order_units
2015-03-22;HV5;C12;36900,0;738,0
2015-03-22;HV5;C1;36050,0;721,0
2015-03-22;HV5;C12;36300,0;726,0
2015-03-22;HV5;C6;36900,0;738,0
2015-03-22;HV5;C15;36350,0;727,0
2015-03-22;MV2;C5;249900,0;833,0
2015-03-29;HV1;C15;19525,0;781,0
2015-03-29;HV1;C3;19475,0;779,0
2015-03-29;HV1;C14;19550,0;782,0
2015-03-29;HV1;C1;19450,0;778,0
2015-03-29;HV4;C1;60000,0;750,0
2015-03-29;HV4;C11;59360,0;742,0
2015-03-29;HV4;C3;59440,0;743,0
2015-03-29;HV4;C15;59440,0;743,0
2015-03-29;HV4;C8;59120,0;739,0
2015-03-29;HV4;C15;60320,0;754,0
2015-03-29;HV4;C18;59280,0;741,0
2015-03-29;HV4;C14;59360,0;742,0
2015-03-29;HV3;C12;41760,0;696,0
2015-03-29;HV3;C11;40920,0;682,0
2015-03-29;HV3;C12;40920,0;682,0
2015-03-29;HV3;C4;40920,0;682,0
2015-03-29;HV1;C4;19525,0;781,0
2015-03-29;HV1;C9;19400,0;776,0
2015-03-29;HV1;C10;19550,0;782,0
2015-03-29;HV4;C13;61040,0;763,0
2015-03-29;HV4;C11;60800,0;760,0
2015-03-29;HV5;C17;36750,0;735,0
2015-03-29;LV3;C3;840100,0;542,0
2015-03-29;HV2;C13;15300,0;612,0
2015-03-29;MV3;C12;217800,0;726,0
2015-03-29;LV3;C7;826150,0;533,0
2015-03-29;MV3;C1;215700,0;719,0
2015-03-29;MV3;C9;219300,0;731,0
2015-03-29;MV3;C16;219600,0;732,0
2015-03-29;MV3;C16;219900,0;733,0
2015-03-29;MV3;C5;219600,0;732,0
2015-03-29;MV3;C17;220800,0;736,0
2015-03-29;LV2;C15;1634000,0;817,0
2015-03-29;LV2;C5;1618000,0;809,0
2015-03-29;LV1;C5;979200,0;816,0
2015-03-29;LV1;C1;966000,0;805,0
2015-03-29;MV1;C2;159250,0;637,0
2015-03-29;MV1;C8;162500,0;650,0
2015-03-29;MV1;C9;161500,0;646,0
2015-03-29;MV1;C1;157000,0;628,0
2015-03-29;HV2;C15;15350,0;614,0
2015-03-29;HV2;C11;15250,0;610,0
2015-03-29;MV3;C6;215100,0;717,0
2015-03-29;MV4;C10;319500,0;639,0
2015-03-29;MV2;C5;249300,0;831,0
2015-03-29;MV2;C1;246900,0;823,0
2015-03-29;HV2;C14;15575,0;623,0
2015-03-29;LV3;C9;830800,0;536,0
2015-03-29;LV3;C13;863350,0;557,0
2015-03-29;LV3;C11;863350,0;557,0
2015-03-29;MV2;C6;251100,0;837,0
2015-03-29;HV5;C11;36250,0;725,0
2015-03-29;HV5;C2;36450,0;729,0
2015-03-29;LV3;C5;854050,0;551,0
2015-03-29;HV5;C9;35600,0;712,0
2015-03-29;MV4;C2;317500,0;635,0
2015-03-29;MV4;C18;320500,0;641,0
2015-03-29;MV4;C8;319500,0;639,0
2015-03-29;MV4;C10;318500,0;637,0
2015-03-29;MV4;C2;323500,0;647,0
2015-03-29;HV5;C16;35950,0;719,0
2015-03-29;MV2;C14;249300,0;831,0
2015-04-05;LV2;C14;1602000,0;801,0
2015-04-05;LV2;C1;1636000,0;818,0
2015-04-05;HV4;C4;59920,0;749,0
2015-04-05;LV2;C9;1598000,0;799,0
2015-04-05;HV4;C15;60720,0;759,0
2015-04-05;HV4;C10;59280,0;741,0
2015-04-05;HV4;C14;60480,0;756,0
2015-04-05;HV4;C15;60720,0;759,0
2015-04-05;HV1;C4;19525,0;781,0
2015-04-05;LV2;C7;1630000,0;815,0
2015-04-05;HV1;C15;19550,0;782,0
2015-04-05;MV2;C3;248700,0;829,0
2015-04-05;HV1;C1;19625,0;785,0
2015-04-05;MV3;C7;219300,0;731,0
2015-04-05;MV3;C11;218700,0;729,0
2015-04-05;HV1;C17;19575,0;783,0
2015-04-05;MV3;C11;219300,0;731,0
2015-04-05;MV4;C15;325500,0;651,0
2015-04-05;MV4;C18;320000,0;640,0
2015-04-05;MV4;C7;325500,0;651,0
2015-04-05;MV4;C11;320500,0;641,0
2015-04-05;MV4;C10;323500,0;647,0
2015-04-05;MV4;C1;328000,0;656,0
2015-04-05;MV4;C8;329500,0;659,0
2015-04-05;MV4;C15;322500,0;645,0
2015-04-05;LV1;C1;981600,0;818,0
2015-04-05;LV1;C15;979200,0;816,0
2015-04-05;LV1;C6;980400,0;817,0
2015-04-05;MV3;C4;216900,0;723,0
2015-04-05;MV3;C4;218100,0;727,0
2015-04-05;MV3;C18;219300,0;731,0
2015-04-05;MV3;C18;217200,0;724,0
2015-04-05;MV3;C9;215700,0;719,0
2015-04-05;MV3;C3;221700,0;739,0
2015-04-05;MV3;C18;218700,0;729,0
2015-04-05;MV4;C8;325000,0;650,0
2015-04-05;MV3;C6;215100,0;717,0
2015-04-05;MV4;C17;322000,0;644,0
2015-04-05;HV1;C7;19550,0;782,0
2015-04-05;HV1;C4;19500,0;780,0
2015-04-05;HV1;C13;19475,0;779,0
2015-04-05;HV1;C13;19500,0;780,0
2015-04-05;HV1;C7;19425,0;777,0
2015-04-05;HV1;C12;19625,0;785,0
2015-04-05;HV1;C2;19600,0;784,0
2015-04-05;HV1;C5;19575,0;783,0
2015-04-05;MV4;C12;326000,0;652,0
2015-04-05;LV3;C8;849400,0;548,0
2015-04-05;MV2;C15;249900,0;833,0
2015-04-05;HV4;C10;60800,0;760,0
2015-04-05;MV2;C18;245700,0;819,0
2015-04-05;HV5;C6;36150,0;723,0
2015-04-05;MV2;C12;247200,0;824,0
2015-04-05;HV5;C4;37200,0;744,0
2015-04-05;HV5;C17;37100,0;742,0
2015-04-05;HV5;C3;37050,0;741,0
2015-04-05;HV5;C8;36450,0;729,0
2015-04-05;MV2;C2;246900,0;823,0
2015-04-05;MV2;C2;246000,0;820,0
2015-04-05;MV2;C15;250800,0;836,0
2015-04-12;MV4;C10;320500,0;641,0
2015-04-12;MV4;C11;326000,0;652,0
2015-04-12;MV4;C7;328000,0;656,0
2015-04-12;MV4;C13;324000,0;648,0
2015-04-12;MV4;C8;328000,0;656,0
2015-04-12;MV4;C15;327500,0;655,0
2015-04-12;MV4;C7;324000,0;648,0
2015-04-12;MV4;C10;329000,0;658,0
2015-04-12;MV4;C15;324000,0;648,0
2015-04-12;MV1;C9;158500,0;634,0
2015-04-12;MV1;C16;160500,0;642,0
2015-04-12;MV3;C2;216300,0;721,0
2015-04-12;MV1;C11;160250,0;641,0
2015-04-12;HV5;C6;37300,0;746,0
2015-04-12;MV2;C15;245100,0;817,0
2015-04-12;MV2;C1;247200,0;824,0
2015-04-12;MV2;C3;249000,0;830,0
2015-04-12;MV2;C1;248700,0;829,0
2015-04-12;MV2;C9;245700,0;819,0
2015-04-12;MV2;C15;252000,0;840,0
2015-04-12;MV2;C9;249000,0;830,0
2015-04-12;MV2;C1;244200,0;814,0
2015-04-12;MV2;C10;250800,0;836,0
2015-04-12;MV2;C14;246900,0;823,0
2015-04-12;MV2;C18;248400,0;828,0
2015-04-12;MV4;C4;321000,0;642,0
2015-04-12;MV1;C10;157750,0;631,0
2015-04-12;HV3;C16;41640,0;694,0
2015-04-12;HV3;C15;41520,0;692,0
2015-04-12;HV3;C15;41880,0;698,0
2015-04-12;HV5;C17;37350,0;747,0
2015-04-12;HV3;C18;41760,0;696,0
2015-04-12;HV5;C4;37300,0;746,0
2015-04-12;HV2;C4;15550,0;622,0
2015-04-12;MV3;C2;218700,0;729,0
2015-04-12;MV3;C5;217500,0;725,0
2015-04-12;MV3;C16;216300,0;721,0
2015-04-12;MV3;C5;219300,0;731,0
2015-04-12;MV3;C12;220500,0;735,0
2015-04-12;MV3;C7;216000,0;720,0
2015-04-12;MV3;C4;222000,0;740,0
2015-04-12;LV1;C3;990000,0;825,0
2015-04-12;LV1;C4;987600,0;823,0
2015-04-12;LV1;C15;970800,0;809,0
2015-04-12;LV1;C13;986400,0;822,0
2015-04-12;LV1;C16;986400,0;822,0
2015-04-12;LV1;C7;963600,0;803,0
2015-04-12;LV1;C7;985200,0;821,0
2015-04-12;LV1;C5;979200,0;816,0
2015-04-12;HV2;C13;15675,0;627,0
2015-04-12;HV2;C2;15525,0;621,0
2015-04-12;HV2;C3;15700,0;628,0
2015-04-12;HV3;C16;40920,0;682,0
2015-04-12;MV4;C14;329500,0;659,0
2015-04-12;HV3;C18;41160,0;686,0
2015-04-12;HV4;C5;60320,0;754,0
2015-04-12;HV3;C6;40800,0;680,0
2015-04-12;HV4;C7;59520,0;744,0
2015-04-12;HV4;C6;59280,0;741,0
2015-04-12;HV4;C2;60080,0;751,0
2015-04-12;HV4;C13;60160,0;752,0
2015-04-12;HV1;C6;19475,0;779,0
2015-04-12;HV1;C18;19425,0;777,0
2015-04-12;HV1;C10;19450,0;778,0
2015-04-12;HV1;C6;19575,0;783,0
2015-04-12;HV1;C4;19525,0;781,0
2015-04-12;HV4;C3;59440,0;743,0
2015-04-12;HV1;C16;19425,0;777,0
2015-04-12;HV3;C15;41280,0;688,0
2015-04-12;HV1;C11;19550,0;782,0
2015-04-12;HV3;C1;40800,0;680,0
2015-04-12;HV3;C16;41400,0;690,0
2015-04-12;MV1;C11;157750,0;631,0
2015-04-12;MV1;C2;162750,0;651,0
2015-04-12;MV1;C17;158000,0;632,0
2015-04-12;HV1;C14;19650,0;786,0
2015-04-12;HV1;C8;19525,0;781,0
2015-04-12;HV1;C5;19575,0;783,0
2015-04-12;HV1;C1;19425,0;777,0
2015-04-19;HV4;C2;61200,0;765,0
2015-04-19;HV4;C18;60800,0;760,0
2015-04-19;HV4;C4;60960,0;762,0
2015-04-19;HV4;C12;60400,0;755,0
2015-04-19;HV4;C1;59360,0;742,0
2015-04-19;MV1;C15;163250,0;653,0
2015-04-19;HV4;C13;60480,0;756,0
2015-04-19;HV4;C15;60400,0;755,0
2015-04-19;MV1;C11;162500,0;650,0
2015-04-19;MV1;C11;161750,0;647,0
2015-04-19;HV4;C15;60160,0;752,0
2015-04-19;HV4;C17;60800,0;760,0
2015-04-19;LV1;C16;970800,0;809,0
2015-04-19;HV5;C7;36150,0;723,0
2015-04-19;LV1;C18;966000,0;805,0
2015-04-19;LV3;C3;826150,0;533,0
2015-04-19;LV3;C5;854050,0;551,0
2015-04-19;LV3;C15;855600,0;552,0
2015-04-19;HV5;C10;37150,0;743,0
2015-04-19;HV5;C2;36600,0;732,0
2015-04-19;HV5;C6;36800,0;736,0
2015-04-19;LV1;C1;973200,0;811,0
2015-04-19;HV5;C12;37100,0;742,0
2015-04-19;LV1;C18;986400,0;822,0
2015-04-19;LV1;C10;974400,0;812,0
2015-04-19;HV4;C1;59360,0;742,0
2015-04-19;HV4;C17;60720,0;759,0
2015-04-19;HV4;C6;61280,0;766,0
2015-04-19;LV1;C8;980400,0;817,0
2015-04-19;LV1;C16;980400,0;817,0
2015-04-19;LV3;C16;841650,0;543,0
2015-04-19;LV1;C16;984000,0;820,0
2015-04-19;LV2;C9;1620000,0;810,0
2015-04-19;HV1;C5;19475,0;779,0
2015-04-19;HV1;C1;19500,0;780,0
2015-04-19;HV1;C13;19675,0;787,0
2015-04-19;HV1;C6;19525,0;781,0
2015-04-19;HV1;C16;19650,0;786,0
2015-04-19;HV1;C1;19550,0;782,0
2015-04-19;HV1;C6;19550,0;782,0
2015-04-19;HV1;C1;19600,0;784,0
2015-04-19;HV1;C9;19550,0;782,0
2015-04-19;HV3;C8;41220,0;687,0
2015-04-19;HV3;C8;40860,0;681,0
2015-04-19;HV3;C12;41700,0;695,0
2015-04-19;HV3;C4;40680,0;678,0
2015-04-19;HV3;C1;41520,0;692,0
2015-04-19;HV3;C7;41760,0;696,0
2015-04-19;MV3;C16;222000,0;740,0
2015-04-19;MV3;C6;221100,0;737,0
2015-04-19;MV3;C16;219600,0;732,0
2015-04-19;MV3;C15;216900,0;723,0
2015-04-19;MV3;C17;222300,0;741,0
2015-04-19;MV3;C4;220800,0;736,0
2015-04-19;MV3;C15;220200,0;734,0
2015-04-19;MV3;C11;216600,0;722,0
2015-04-19;MV2;C7;250800,0;836,0
2015-04-19;HV2;C8;15600,0;624,0
2015-04-19;HV1;C3;19600,0;784,0
2015-04-19;LV2;C17;1608000,0;804,0
2015-04-19;MV2;C5;252600,0;842,0
2015-04-19;LV2;C1;1610000,0;805,0
2015-04-19;LV2;C7;1622000,0;811,0
2015-04-26;LV2;C10;1620000,0;810,0
2015-04-26;HV5;C11;37500,0;750,0
2015-04-26;HV5;C9;36900,0;738,0
2015-04-26;HV5;C5;36850,0;737,0
2015-04-26;HV5;C12;37150,0;743,0
2015-04-26;HV5;C13;37550,0;751,0
2015-04-26;HV5;C12;36450,0;729,0
2015-04-26;HV5;C16;36450,0;729,0
2015-04-26;LV2;C9;1618000,0;809,0
2015-04-26;LV3;C8;854050,0;551,0
2015-04-26;HV5;C14;36600,0;732,0
2015-04-26;MV1;C3;161000,0;644,0
2015-04-26;HV1;C1;19575,0;783,0
2015-04-26;HV1;C16;19675,0;787,0
2015-04-26;HV1;C17;19650,0;786,0
2015-04-26;LV1;C11;960000,0;800,0
2015-04-26;LV1;C9;980400,0;817,0
2015-04-26;LV1;C9;982800,0;819,0
2015-04-26;HV1;C3;19600,0;784,0
2015-04-26;HV3;C3;41400,0;690,0
2015-04-26;HV3;C9;40560,0;676,0
2015-04-26;HV3;C12;40800,0;680,0
2015-04-26;MV2;C5;247800,0;826,0
2015-04-26;MV2;C14;248700,0;829,0
2015-04-26;HV5;C1;37050,0;741,0
2015-04-26;HV5;C10;37650,0;753,0
2015-04-26;HV5;C11;37650,0;753,0
2015-04-26;HV5;C17;37500,0;750,0
2015-04-26;MV2;C9;245400,0;818,0
2015-04-26;LV3;C9;841650,0;543,0
2015-04-26;LV3;C9;827700,0;534,0
2015-04-26;LV3;C12;837000,0;540,0
2015-04-26;LV3;C1;863350,0;557,0
2015-04-26;LV1;C8;987600,0;823,0
2015-04-26;LV1;C5;984000,0;820,0
2015-04-26;HV1;C17;19700,0;788,0
2015-04-26;HV1;C17;19600,0;784,0
2015-04-26;HV1;C17;19600,0;784,0
2015-04-26;MV1;C3;160500,0;642,0
2015-04-26;LV1;C1;963600,0;803,0
2015-04-26;LV1;C8;958800,0;799,0
2015-04-26;LV1;C14;974400,0;812,0
2015-04-26;LV1;C1;958800,0;799,0
2015-04-26;LV1;C9;975600,0;813,0
2015-04-26;LV1;C14;980400,0;817,0
2015-04-26;MV1;C5;158750,0;635,0
2015-04-26;LV2;C6;1606000,0;803,0
2015-04-26;LV2;C10;1614000,0;807,0
2015-04-26;LV2;C14;1624000,0;812,0
2015-04-26;LV2;C2;1632000,0;816,0
2015-04-26;MV1;C2;162250,0;649,0
2015-04-26;HV2;C7;15375,0;615,0
2015-04-26;HV2;C5;15350,0;614,0
2015-04-26;HV2;C3;15575,0;623,0
2015-04-26;LV2;C17;1626000,0;813,0
2015-04-26;HV3;C6;41040,0;684,0
2015-04-26;MV1;C18;162000,0;648,0
2015-04-26;MV1;C16;159500,0;638,0
2015-04-26;HV1;C4;19625,0;785,0
2015-04-26;HV1;C14;19575,0;783,0
2015-04-26;HV1;C14;19675,0;787,0
2015-04-26;HV1;C8;19575,0;783,0
2015-04-26;HV1;C15;19600,0;784,0
2015-04-26;HV4;C13;60160,0;752,0
2015-04-26;MV1;C11;160500,0;642,0
2015-04-26;HV4;C16;60400,0;755,0
2015-04-26;LV2;C9;1630000,0;815,0
2015-04-26;LV2;C18;1648000,0;824,0
2015-04-26;MV4;C9;321500,0;643,0
2015-04-26;MV4;C15;329000,0;658,0
2015-04-26;MV1;C8;159000,0;636,0
2015-04-26;MV1;C16;162250,0;649,0
2015-04-26;MV1;C10;158500,0;634,0
2015-04-26;LV2;C2;1638000,0;819,0
2015-04-26;LV3;C10;830800,0;536,0
2015-05-03;LV3;C7;847850,0;547,0
2015-05-03;MV3;C7;222600,0;742,0
2015-05-03;LV3;C7;849400,0;548,0
2015-05-03;LV3;C14;852500,0;550,0
2015-05-03;HV4;C4;60720,0;759,0
2015-05-03;HV4;C12;60720,0;759,0
2015-05-03;HV4;C14;61040,0;763,0
2015-05-03;HV4;C4;60000,0;750,0
2015-05-03;HV4;C7;60160,0;752,0
2015-05-03;LV3;C7;857150,0;553,0
2015-05-03;HV5;C18;36350,0;727,0
2015-05-03;HV5;C3;37250,0;745,0
2015-05-03;HV5;C3;37100,0;742,0
2015-05-03;HV5;C2;36700,0;734,0
2015-05-03;HV5;C8;37000,0;740,0
2015-05-03;MV3;C7;221100,0;737,0
2015-05-03;LV3;C13;840100,0;542,0
2015-05-03;LV3;C6;849400,0;548,0
2015-05-03;HV3;C18;41340,0;689,0
2015-05-03;LV3;C17;833900,0;538,0
2015-05-03;MV4;C4;327000,0;654,0
2015-05-03;MV4;C18;329000,0;658,0
2015-05-03;MV4;C8;331500,0;663,0
2015-05-03;MV4;C17;323000,0;646,0
2015-05-03;MV4;C15;324000,0;648,0
2015-05-03;MV4;C9;325000,0;650,0
2015-05-03;MV4;C13;331000,0;662,0
2015-05-03;MV4;C15;325000,0;650,0
2015-05-03;MV4;C17;322500,0;645,0
2015-05-03;HV4;C13;59520,0;744,0
2015-05-03;HV4;C16;60560,0;757,0
2015-05-03;HV4;C11;61200,0;765,0
2015-05-03;HV4;C13;60400,0;755,0
2015-05-03;LV3;C16;847850,0;547,0
2015-05-03;HV4;C5;60320,0;754,0
2015-05-03;HV3;C16;41340,0;689,0
2015-05-03;MV3;C12;222000,0;740,0
2015-05-03;HV3;C17;40920,0;682,0
2015-05-03;HV3;C9;40560,0;676,0
2015-05-03;HV3;C17;41220,0;687,0
2015-05-03;HV3;C16;41100,0;685,0
2015-05-03;HV3;C7;41340,0;689,0
2015-05-03;HV3;C12;41040,0;684,0
2015-05-03;HV3;C18;41040,0;684,0
2015-05-03;HV3;C16;41340,0;689,0
2015-05-03;HV3;C3;41340,0;689,0
2015-05-03;LV3;C3;827700,0;534,0
2015-05-03;LV3;C14;841650,0;543,0
2015-05-03;HV3;C11;41340,0;689,0
2015-05-03;MV3;C12;221700,0;739,0
2015-05-03;MV4;C3;328500,0;657,0
2015-05-03;MV3;C12;219300,0;731,0
2015-05-03;LV2;C11;1650000,0;825,0
2015-05-03;MV1;C7;163250,0;653,0
2015-05-03;HV1;C6;19600,0;784,0
2015-05-03;HV1;C6;19650,0;786,0
2015-05-03;HV1;C17;19600,0;784,0
2015-05-03;LV2;C15;1656000,0;828,0
2015-05-03;LV2;C7;1618000,0;809,0
2015-05-03;LV2;C17;1604000,0;802,0
2015-05-03;LV2;C17;1600000,0;800,0
2015-05-03;HV1;C12;19625,0;785,0
2015-05-03;MV3;C7;217200,0;724,0
2015-05-03;LV1;C5;985200,0;821,0
2015-05-03;HV2;C6;15525,0;621,0
2015-05-03;MV2;C2;252300,0;841,0
2015-05-03;MV2;C13;248700,0;829,0
2015-05-03;LV1;C2;979200,0;816,0
2015-05-03;MV1;C1;158250,0;633,0
2015-05-03;LV2;C5;1616000,0;808,0
2015-05-03;LV2;C18;1656000,0;828,0
2015-05-03;LV2;C10;1652000,0;826,0
2015-05-03;HV2;C16;15375,0;615,0
2015-05-03;MV3;C9;221400,0;738,0
2015-05-03;MV3;C4;220800,0;736,0
2015-05-03;MV4;C1;325000,0;650,0
2015-05-03;LV2;C11;1640000,0;820,0
2015-05-03;MV3;C9;220800,0;736,0
2015-05-03;MV3;C2;217500,0;725,0
2015-05-03;HV2;C1;15775,0;631,0
2015-05-03;HV2;C16;15325,0;613,0
2015-05-03;HV2;C8;15450,0;618,0
2015-05-03;HV2;C9;15500,0;620,0
2015-05-03;HV2;C4;15500,0;620,0
2015-05-03;HV2;C18;15750,0;630,0
2015-05-03;HV2;C15;15375,0;615,0
2015-05-03;HV2;C7;15325,0;613,0
2015-05-03;HV2;C14;15350,0;614,0
2015-05-03;MV3;C5;217800,0;726,0
2015-05-03;MV3;C2;220800,0;736,0
2015-05-10;LV1;C3;970800,0;809,0
2015-05-10;HV3;C3;40560,0;676,0
2015-05-10;HV3;C4;41160,0;686,0
2015-05-10;LV1;C14;973200,0;811,0
2015-05-10;LV1;C1;975600,0;813,0
2015-05-10;LV1;C2;957600,0;798,0
2015-05-10;HV3;C6;41160,0;686,0
2015-05-10;HV3;C3;40320,0;672,0
2015-05-10;HV1;C9;19575,0;783,0
2015-05-10;HV3;C2;40800,0;680,0
2015-05-10;LV2;C8;1656000,0;828,0
2015-05-10;LV1;C7;972000,0;810,0
2015-05-10;MV4;C14;323000,0;646,0
2015-05-10;HV1;C5;19725,0;789,0
2015-05-10;HV1;C17;19700,0;788,0
2015-05-10;HV1;C14;19575,0;783,0
2015-05-10;HV3;C1;40440,0;674,0
2015-05-10;HV2;C15;15725,0;629,0
2015-05-10;HV2;C8;15525,0;621,0
2015-05-10;HV3;C15;40680,0;678,0
2015-05-10;HV3;C2;41400,0;690,0
2015-05-10;HV3;C8;41160,0;686,0
2015-05-10;HV3;C16;41400,0;690,0
2015-05-10;HV3;C10;41160,0;686,0
2015-05-10;HV2;C9;15575,0;623,0
2015-05-10;LV1;C12;984000,0;820,0
2015-05-10;HV4;C2;60480,0;756,0
2015-05-10;HV2;C12;15375,0;615,0
2015-05-10;HV4;C8;59760,0;747,0
2015-05-10;HV4;C2;59920,0;749,0
2015-05-10;HV4;C17;60000,0;750,0
2015-05-10;HV4;C18;60880,0;761,0
2015-05-10;HV4;C9;60080,0;751,0
2015-05-10;HV4;C10;60400,0;755,0
2015-05-10;HV2;C2;15725,0;629,0
2015-05-10;MV1;C15;161750,0;647,0
2015-05-10;MV1;C4;163750,0;655,0
2015-05-10;MV1;C16;160000,0;640,0
2015-05-10;MV1;C7;162250,0;649,0
2015-05-10;LV3;C11;844750,0;545,0
2015-05-10;HV4;C2;60880,0;761,0
2015-05-10;MV1;C4;162750,0;651,0
2015-05-10;MV1;C7;160750,0;643,0
2015-05-10;MV1;C11;161750,0;647,0
2015-05-10;HV2;C17;15375,0;615,0
2015-05-10;MV3;C9;219000,0;730,0
2015-05-10;HV5;C13;37850,0;757,0
2015-05-10;MV1;C2;160250,0;641,0
2015-05-10;MV3;C3;216000,0;720,0
2015-05-10;HV4;C17;59840,0;748,0
2015-05-10;MV3;C9;219000,0;730,0
2015-05-10;MV1;C4;159500,0;638,0
2015-05-10;MV1;C5;160000,0;640,0
2015-05-10;MV1;C11;159750,0;639,0
2015-05-10;MV3;C9;216300,0;721,0
2015-05-17;HV5;C18;36700,0;734,0
2015-05-17;HV5;C10;37800,0;756,0
2015-05-17;HV5;C3;37800,0;756,0
2015-05-17;HV5;C5;37650,0;753,0
2015-05-17;MV2;C12;254400,0;848,0
2015-05-17;MV2;C3;250200,0;834,0
2015-05-17;MV2;C11;246000,0;820,0
2015-05-17;HV5;C3;36500,0;730,0
2015-05-17;HV5;C3;37150,0;743,0
2015-05-17;MV2;C5;245700,0;819,0
2015-05-17;HV5;C5;36450,0;729,0
2015-05-17;HV5;C16;37350,0;747,0
2015-05-17;MV4;C14;331500,0;663,0
2015-05-17;HV5;C17;36600,0;732,0
2015-05-17;HV5;C14;37150,0;743,0
2015-05-17;MV2;C10;248100,0;827,0
2015-05-17;HV2;C2;15450,0;618,0
2015-05-17;HV2;C10;15300,0;612,0
2015-05-17;HV2;C16;15525,0;621,0
2015-05-17;HV2;C10;15600,0;624,0
2015-05-17;HV2;C2;15700,0;628,0
2015-05-17;MV2;C4;254400,0;848,0
2015-05-17;HV2;C9;15550,0;622,0
2015-05-17;LV3;C15;840100,0;542,0
2015-05-17;HV3;C1;40260,0;671,0
2015-05-17;MV3;C2;220200,0;734,0
2015-05-17;MV3;C8;222000,0;740,0
2015-05-17;LV2;C10;1608000,0;804,0
2015-05-17;LV2;C4;1612000,0;806,0
2015-05-17;LV2;C11;1624000,0;812,0
2015-05-17;LV2;C2;1662000,0;831,0
2015-05-17;HV3;C3;40860,0;681,0
2015-05-17;MV1;C11;163750,0;655,0
2015-05-17;MV1;C14;161750,0;647,0
2015-05-17;MV1;C3;161500,0;646,0
2015-05-17;MV1;C13;164250,0;657,0
2015-05-17;MV1;C14;161750,0;647,0
2015-05-17;MV3;C18;217500,0;725,0
2015-05-17;MV3;C2;219300,0;731,0
2015-05-17;MV3;C17;220500,0;735,0
2015-05-17;MV3;C17;222900,0;743,0
2015-05-17;MV3;C10;222300,0;741,0
2015-05-17;LV2;C3;1642000,0;821,0
2015-05-17;HV1;C15;19700,0;788,0
2015-05-17;HV1;C11;19675,0;787,0
2015-05-17;HV1;C11;19650,0;786,0
2015-05-17;LV1;C6;972000,0;810,0
2015-05-17;LV1;C11;975600,0;813,0
2015-05-17;LV1;C10;968400,0;807,0
2015-05-17;LV1;C14;969600,0;808,0
2015-05-17;LV1;C15;974400,0;812,0
2015-05-17;LV1;C6;973200,0;811,0
2015-05-17;LV1;C4;968400,0;807,0
2015-05-17;HV4;C3;60480,0;756,0
2015-05-17;HV1;C7;19800,0;792,0
2015-05-17;HV4;C16;60560,0;757,0
2015-05-17;HV3;C3;41040,0;684,0
2015-05-17;HV3;C2;41100,0;685,0
2015-05-17;HV3;C15;41160,0;686,0
2015-05-17;HV3;C5;40920,0;682,0
2015-05-17;HV3;C13;40860,0;681,0
2015-05-17;HV3;C10;40980,0;683,0
2015-05-17;HV3;C14;40260,0;671,0
2015-05-17;LV3;C1;861800,0;556,0
2015-05-17;LV3;C10;849400,0;548,0
2015-05-17;LV3;C4;849400,0;548,0
2015-05-17;LV3;C16;857150,0;553,0
2015-05-17;HV4;C1;61280,0;766,0
2015-05-17;LV3;C3;827700,0;534,0
2015-05-17;HV4;C4;61280,0;766,0
2015-05-17;LV3;C8;838550,0;541,0
2015-05-17;HV4;C18;60400,0;755,0
2015-05-17;LV3;C15;827700,0;534,0
2015-05-17;HV4;C9;60560,0;757,0
2015-05-17;HV4;C12;60480,0;756,0
2015-05-17;LV3;C14;860250,0;555,0
2015-05-17;HV4;C5;60240,0;753,0
2015-05-17;HV4;C8;61520,0;769,0
2015-05-17;HV4;C5;59840,0;748,0
2015-05-17;HV4;C9;60880,0;761,0
2015-05-24;MV3;C15;222300,0;741,0
2015-05-24;MV3;C7;223800,0;746,0
2015-05-24;MV3;C11;217500,0;725,0
2015-05-24;MV3;C16;219600,0;732,0
2015-05-24;MV3;C16;222600,0;742,0
2015-05-24;MV3;C16;222600,0;742,0
2015-05-24;MV3;C2;216900,0;723,0
2015-05-24;MV2;C7;253500,0;845,0
2015-05-24;LV1;C9;976800,0;814,0
2015-05-24;HV5;C6;37200,0;744,0
2015-05-24;HV5;C12;37150,0;743,0
2015-05-24;HV5;C16;37050,0;741,0
2015-05-24;MV3;C4;217200,0;724,0
2015-05-24;MV4;C14;323500,0;647,0
2015-05-24;MV4;C14;327000,0;654,0
2015-05-24;MV4;C11;324000,0;648,0
2015-05-24;MV4;C11;325000,0;650,0
2015-05-24;MV4;C3;327500,0;655,0
2015-05-24;MV4;C1;324000,0;648,0
2015-05-24;MV2;C3;254700,0;849,0
2015-05-24;MV2;C14;254700,0;849,0
2015-05-24;MV2;C1;250200,0;834,0
2015-05-24;LV1;C14;973200,0;811,0
2015-05-24;LV1;C12;960000,0;800,0
2015-05-24;LV1;C7;972000,0;810,0
2015-05-24;MV3;C12;223500,0;745,0
2015-05-24;MV3;C14;220500,0;735,0
2015-05-24;HV2;C15;15425,0;617,0
2015-05-24;LV3;C1;844750,0;545,0
2015-05-24;LV3;C9;833900,0;538,0
2015-05-24;LV3;C15;837000,0;540,0
2015-05-24;LV3;C4;849400,0;548,0
2015-05-24;LV3;C1;854050,0;551,0
2015-05-24;HV3;C11;40680,0;678,0
2015-05-24;HV3;C10;40800,0;680,0
2015-05-24;HV1;C12;19725,0;789,0
